region,year,state,state_po,candidate,party,candidatevotes,totalvotes,number_members,prop_votes,mean_votes,avg_members,correlation,decade,regional_mean_votes,regional_mean_members
northeast,1980,Massachusetts,MA,"Carter, Jimmy",democrat,1053802,2524090,23.3,0.41749779128319514,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
midwest,1980,Michigan,MI,"Reagan, Ronald",republican,1915225,3909725,34.9,0.48986181892588354,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
midwest,1980,Michigan,MI,"Carter, Jimmy",democrat,1661532,3909725,34.9,0.42497413500949555,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
midwest,1980,Minnesota,MN,"Carter, Jimmy",democrat,954173,2051916,26.5,0.4650156244212726,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
midwest,1980,Minnesota,MN,"Reagan, Ronald",republican,873268,2051916,26.5,0.4255866224543305,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
south,1980,Mississippi,MS,"Reagan, Ronald",republican,441089,891750,16,0.49463302495093914,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
south,1980,Mississippi,MS,"Carter, Jimmy",democrat,429281,891750,16,0.48139164564059433,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
midwest,1980,Missouri,MO,"Reagan, Ronald",republican,1074181,2099824,24.6,0.511557635306578,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
midwest,1980,Missouri,MO,"Carter, Jimmy",democrat,931182,2099824,24.6,0.4434571659339068,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
west,1980,Montana,MT,"Reagan, Ronald",republican,206814,363952,27.4,0.5682452631116192,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
west,1980,Montana,MT,"Carter, Jimmy",democrat,118032,363952,27.4,0.32430650195630195,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
midwest,1980,Nebraska,NE,"Reagan, Ronald",republican,419214,639533,17,0.6555001852914548,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
midwest,1980,Nebraska,NE,"Carter, Jimmy",democrat,166424,639533,17,0.2602273846697512,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
west,1980,Nevada,NV,"Reagan, Ronald",republican,155017,243692,26.5,0.6361185430789685,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
west,1980,Nevada,NV,"Carter, Jimmy",democrat,66666,243692,26.5,0.2735666332912037,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
northeast,1980,New Hampshire,NH,"Reagan, Ronald",republican,221705,383990,16.2,0.5773718065574625,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
northeast,1980,New Hampshire,NH,"Carter, Jimmy",democrat,108864,383990,16.2,0.28350738300476575,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
northeast,1980,New Jersey,NJ,"Reagan, Ronald",republican,1546557,2975684,30.8,0.5197315978443948,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
northeast,1980,New Jersey,NJ,"Carter, Jimmy",democrat,1147364,2975684,30.8,0.3855799204485422,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
west,1980,New Mexico,NM,"Reagan, Ronald",republican,250779,456237,14.6,0.5496682645204137,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
west,1980,New Mexico,NM,"Carter, Jimmy",democrat,167826,456237,14.6,0.36784828937591646,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
northeast,1980,New York,NY,"Carter, Jimmy",democrat,2728372,6201959,33.5,0.4399209991552669,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
northeast,1980,New York,NY,"Reagan, Ronald",republican,2637700,6201959,33.5,0.4253011024419865,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
south,1980,North Carolina,NC,"Reagan, Ronald",republican,915018,1855833,8.1,0.49304975178262267,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
south,1980,North Carolina,NC,"Carter, Jimmy",democrat,875635,1855833,8.1,0.47182855353903075,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
midwest,1980,North Dakota,ND,"Reagan, Ronald",republican,193695,301116,14.8,0.6432570836488264,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
midwest,1980,North Dakota,ND,"Carter, Jimmy",democrat,79189,301116,14.8,0.262985029025359,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
midwest,1980,Ohio,OH,"Reagan, Ronald",republican,2206545,4283603,29.1,0.5151142624561613,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
midwest,1980,Ohio,OH,"Carter, Jimmy",democrat,1752414,4283603,29.1,0.40909813537809175,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
south,1980,Oklahoma,OK,"Reagan, Ronald",republican,695570,1149708,10.9,0.6049970949145348,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
south,1980,Oklahoma,OK,"Carter, Jimmy",democrat,402026,1149708,10.9,0.3496766135401337,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
west,1980,Oregon,OR,"Reagan, Ronald",republican,571044,1181516,22.9,0.48331465676300617,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
west,1980,Oregon,OR,"Carter, Jimmy",democrat,456890,1181516,22.9,0.3866981065004621,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
northeast,1980,Pennsylvania,PA,"Reagan, Ronald",republican,2261872,4561501,32.2,0.49586134037896734,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
northeast,1980,Pennsylvania,PA,"Carter, Jimmy",democrat,1937540,4561501,32.2,0.4247593062020594,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
northeast,1980,Rhode Island,RI,"Carter, Jimmy",democrat,198342,415967,24.2,0.4768214786269103,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
northeast,1980,Rhode Island,RI,"Reagan, Ronald",republican,154793,415967,24.2,0.3721280774676837,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
south,1980,South Carolina,SC,"Reagan, Ronald",republican,439277,888258,6,0.4945376230779796,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
south,1980,South Carolina,SC,"Carter, Jimmy",democrat,428220,888258,6,0.4820896631384125,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
midwest,1980,South Dakota,SD,"Reagan, Ronald",republican,198343,327703,13.2,0.605252316884496,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
midwest,1980,South Dakota,SD,"Carter, Jimmy",democrat,103855,327703,13.2,0.3169180630021696,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
south,1980,Tennessee,TN,"Reagan, Ronald",republican,787761,1617616,21.4,0.48698887745917446,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
south,1980,Tennessee,TN,"Carter, Jimmy",democrat,783051,1617616,21.4,0.4840771851910466,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
south,1980,Texas,TX,"Reagan, Ronald",republican,2510705,4541636,12.1,0.5528195126161586,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
south,1980,Texas,TX,"Carter, Jimmy",democrat,1881147,4541636,12.1,0.414200301389191,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
west,1980,Utah,UT,"Reagan, Ronald",republican,439687,604152,18.3,0.7277754604801441,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
west,1980,Utah,UT,"Carter, Jimmy",democrat,124266,604152,18.3,0.20568664839311962,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
northeast,1980,Vermont,VT,"Reagan, Ronald",republican,94628,213299,14.5,0.4436401483363729,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
northeast,1980,Vermont,VT,"Carter, Jimmy",democrat,81952,213299,14.5,0.3842118340920492,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.4339271192117912,24.655555555555555
south,1980,Virginia,VA,"Reagan, Ronald",republican,989609,1866032,13.4,0.5303279900880585,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
south,1980,Virginia,VA,"Carter, Jimmy",democrat,752174,1866032,13.4,0.40308740686118993,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
west,1980,Washington,WA,"Reagan, Ronald",republican,865244,1742394,32.9,0.4965834363525127,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
west,1980,Washington,WA,"Carter, Jimmy",democrat,650193,1742394,32.9,0.3731607202504141,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
south,1980,West Virginia,WV,"Carter, Jimmy",democrat,367462,737715,32.4,0.49810834807479853,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
south,1980,West Virginia,WV,"Reagan, Ronald",republican,334206,737715,32.4,0.45302860860901567,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.47786121457310843,15.975
midwest,1980,Wisconsin,WI,"Reagan, Ronald",republican,1088845,2273221,26.5,0.47898774470234085,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
midwest,1980,Wisconsin,WI,"Carter, Jimmy",democrat,981584,2273221,26.5,0.4318031550825899,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.45834472172568824,23.633333333333333
west,1980,Wyoming,WY,"Reagan, Ronald",republican,110700,176713,17.9,0.6264394809663126,0.5130810965849188,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
west,1980,Wyoming,WY,"Carter, Jimmy",democrat,49427,176713,17.9,0.27970211586018007,0.399110748522423,21.198039215686276,-0.07473561955081523,1980s,0.443702449697918,23.107692307692307
south,1984,Alabama,AL,"Reagan, Ronald",republican,872849,1441713,15.2,0.6054249354760621,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
south,1984,Alabama,AL,"Mondale, Walter",democrat,551899,1441713,15.2,0.38280781265064545,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
west,1984,Alaska,AK,"Reagan, Ronald",republican,138377,207605,24.2,0.666539823221984,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
west,1984,Alaska,AK,"Mondale, Walter",democrat,62007,207605,24.2,0.29867777751017555,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
west,1984,Arizona,AZ,"Reagan, Ronald",republican,681416,1025897,9.2,0.6642148285841561,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
west,1984,Arizona,AZ,"Mondale, Walter",democrat,333854,1025897,9.2,0.32542643169830887,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
south,1984,Arkansas,AR,"Reagan, Ronald",republican,534774,884406,10,0.6046702532547269,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
south,1984,Arkansas,AR,"Mondale, Walter",democrat,338646,884406,10,0.38290785001458605,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
west,1984,California,CA,"Reagan, Ronald",republican,5467009,9505041,21.6,0.5751694285169312,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
west,1984,California,CA,"Mondale, Walter",democrat,3922519,9505041,21.6,0.41267775699231596,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
west,1984,Colorado,CO,"Reagan, Ronald",republican,821817,1295380,13.1,0.6344215596967685,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
west,1984,Colorado,CO,"Mondale, Walter",democrat,454975,1295380,13.1,0.3512289830011271,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
northeast,1984,Connecticut,CT,"Reagan, Ronald",republican,890877,1466900,20.5,0.6073195173495126,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.49398772488082293,20.866666666666667
northeast,1984,Connecticut,CT,"Mondale, Walter",democrat,569597,1466900,20.5,0.3882998159383734,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.49398772488082293,20.866666666666667
south,1984,Delaware,DE,"Reagan, Ronald",republican,152190,254572,17.9,0.5978269409047342,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
south,1984,Delaware,DE,"Mondale, Walter",democrat,101656,254572,17.9,0.3993212136448627,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
NA,1984,District of Columbia,DC,"Mondale, Walter",democrat,180408,211288,17.5,0.853848775131574,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.495572394078225,17.5
NA,1984,District of Columbia,DC,"Reagan, Ronald",republican,29009,211288,17.5,0.137296013024876,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.495572394078225,17.5
south,1984,Florida,FL,"Reagan, Ronald",republican,2730350,4180051,9.6,0.653185810412361,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
south,1984,Florida,FL,"Mondale, Walter",democrat,1448816,4180051,9.6,0.3466024696827862,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
south,1984,Georgia,GA,"Reagan, Ronald",republican,1068722,1776103,10.3,0.6017229856601785,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
south,1984,Georgia,GA,"Mondale, Walter",democrat,706628,1776103,10.3,0.3978530524412154,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
west,1984,Hawaii,HI,"Reagan, Ronald",republican,185050,335846,29.2,0.5509965877217534,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
west,1984,Hawaii,HI,"Mondale, Walter",democrat,147154,335846,29.2,0.43815915627996166,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
west,1984,Idaho,ID,"Reagan, Ronald",republican,297523,411144,9.5,0.723646702858366,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
west,1984,Idaho,ID,"Mondale, Walter",democrat,108510,411144,9.5,0.2639221294728854,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.49366422915095753,18.43076923076923
midwest,1984,Illinois,IL,"Reagan, Ronald",republican,2707103,4819088,22.6,0.5617459154097206,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.4962604728701529,19.7
midwest,1984,Illinois,IL,"Mondale, Walter",democrat,2086499,4819088,22.6,0.43296553206747834,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.4962604728701529,19.7
midwest,1984,Indiana,IN,"Reagan, Ronald",republican,1377230,2233069,25.4,0.6167431458678617,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.4962604728701529,19.7
midwest,1984,Indiana,IN,"Mondale, Walter",democrat,841481,2233069,25.4,0.3768271378985602,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.4962604728701529,19.7
midwest,1984,Iowa,IA,"Reagan, Ronald",republican,703088,1319805,17.4,0.5327211216808544,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.4962604728701529,19.7
midwest,1984,Iowa,IA,"Mondale, Walter",democrat,605620,1319805,17.4,0.4588708180375131,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.4962604728701529,19.7
midwest,1984,Kansas,KS,"Reagan, Ronald",republican,677296,1021991,11.9,0.66272207876586,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.4962604728701529,19.7
midwest,1984,Kansas,KS,"Mondale, Walter",democrat,333149,1021991,11.9,0.32598036577621525,0.39383877838478976,17.241176470588236,-0.010553199308828965,1980s,0.4962604728701529,19.7
south,1984,Kentucky,KY,"Reagan, Ronald",republican,821702,1369345,17.3,0.6000693762346231,0.597077653555457,17.241176470588236,-0.010553199308828965,1980s,0.4971341526916488,12.375
